기준년도,학교,학과,"입학정원
(A)","정원내
신입생 충원율(%)
(D/B) × 100","경쟁률
(C/B)",대학자체대계열
2018,강남대학교,복지융합인재학부 유니버설비주얼디자인전공,42,100,6.8,자연과학계열
2018,강남대학교,부동산건설학부,125,97.6,6.7,자연과학계열
2018,강남대학교,사회복지학부,90,100,10.9,자연과학계열
2018,강남대학교,산업데이터사이언스학부,67,100,6.3,자연과학계열
2018,강남대학교,소프트웨어응용학부,121,100,6.6,자연과학계열
2018,강남대학교,실버산업학과,59,100,4.8,자연과학계열
2018,강남대학교,유아교육과,47,100,10.8,자연과학계열
2018,강남대학교,음악학과,39,100,6.1,자연과학계열
2018,강남대학교,중등특수교육과,20,95,5.7,자연과학계열
2018,강남대학교,초등특수교육과,20,100,7,자연과학계열
2018,강남대학교,한영문화콘텐츠학과,54,100,7.9,자연과학계열
2018,강서대학교,간호학과,40,95.1,5.3,자연과학계열
2018,강서대학교,식품영양학과,30,96.7,4.7,자연과학계열
2018,강서대학교,신학과,20,95.2,3.3,자연과학계열
2018,강서대학교,음악콘텐츠학과,30,100,6.6,자연과학계열
2018,강서대학교,자율전공학부,157,99.4,4.5,자연과학계열
2018,강원대학교,가정교육과,10,100,5.2,자연과학계열
2018,강원대학교,간호학과,75,100,8.8,자연과학계열
2018,강원대학교,건축·토목·환경공학부,110,100,6.8,자연과학계열
2018,강원대학교,건축학과(5),27,100,15.7,자연과학계열
2018,강원대학교,경영·회계학부,213,99.5,6.6,자연과학계열
2018,강원대학교,경제·정보통계학부,69,100,6,자연과학계열
2018,강원대학교,과학교육학부,40,97.5,7.1,자연과학계열
2018,강원대학교,관광경영학과,35,97.1,12.2,자연과학계열
2018,강원대학교,교육학과,15,100,6,자연과학계열
2018,강원대학교,국어교육과,30,100,6.8,자연과학계열
2018,강원대학교,국제무역학과,64,100,6.1,자연과학계열
2018,강원대학교,기계의용·메카트로닉스·재료공학부,130,100,7.2,자연과학계열
2018,강원대학교,기타모집단위,0,0,0,자연과학계열
2018,강원대학교,농생명산업학전공,2,100,2,자연과학계열
2018,강원대학교,동물산업융합학과,41,100,6.9,자연과학계열
2018,강원대학교,동물응용과학과,41,97.6,12.5,자연과학계열
2018,강원대학교,동물자원과학과,42,100,13.7,자연과학계열
2018,강원대학교,디자인학과,37,100,10.4,자연과학계열
2018,강원대학교,무용학과,24,100,2.8,자연과학계열
2018,강원대학교,문화인류학과,31,100,6.7,자연과학계열
2018,강원대학교,물리학과,32,100,5.5,자연과학계열
2018,강원대학교,미술학과,31,100,2.3,자연과학계열
2018,강원대학교,바이오산업공학부,55,96.4,8.9,자연과학계열
2018,강원대학교,부동산학과,31,100,10.1,자연과학계열
2018,강원대학교,분자생명과학과,33,100,7.2,자연과학계열
2018,강원대학교,사회학과,30,100,8.4,자연과학계열
2018,강원대학교,산림과학부,77,100,6.5,자연과학계열
2018,강원대학교,산림응용공학부,64,100,7.6,자연과학계열
2018,강원대학교,생명건강공학과,34,100,7,자연과학계열
2018,강원대학교,생명과학과,36,100,6,자연과학계열
2018,강원대학교,생물의소재공학과,23,100,8.7,자연과학계열
2018,강원대학교,생물자원과학부,55,100,5.6,자연과학계열
2018,강원대학교,생태조경디자인학과,25,100,7.6,자연과학계열
2018,강원대학교,생화학과,36,100,11.1,자연과학계열
2018,강원대학교,수의예과,40,100,16,자연과학계열
2018,강원대학교,수학과,29,100,6.2,자연과학계열
2018,강원대학교,수학교육과,30,100,4.8,자연과학계열
2018,강원대학교,스포츠과학과,20,100,4.7,자연과학계열
2018,강원대학교,시설농업학전공,2,100,1.7,자연과학계열
2018,강원대학교,신문방송학과,26,100,9.5,자연과학계열
2018,강원대학교,에너지자원·산업공학부,66,100,8.2,자연과학계열
2018,강원대학교,역사교육과,15,100,7.3,자연과학계열
2018,강원대학교,영상문화학과,36,100,10.8,자연과학계열
2018,강원대학교,영어교육과,30,100,5.9,자연과학계열
2018,강원대학교,원예·농업자원경제학부,60,100,7.4,자연과학계열
2018,강원대학교,윤리교육과,15,100,4.2,자연과학계열
2018,강원대학교,음악학과,32,100,2.7,자연과학계열
2018,강원대학교,의생명융합학부,62,100,7.2,자연과학계열
2018,강원대학교,인문학부,246,100,7,자연과학계열
2018,강원대학교,일반사회교육과,15,100,5.6,자연과학계열
2018,강원대학교,전기전자공학과,92,100,6.5,자연과학계열
2018,강원대학교,전자공학과,45,97.8,9.6,자연과학계열
2018,강원대학교,정치외교학과,25,100,7.7,자연과학계열
2018,강원대학교,지리교육과,15,100,5.3,자연과학계열
2018,강원대학교,지역건설공학과,30,100,9.9,자연과학계열
2018,강원대학교,지질·지구물리학부,51,100,7.5,자연과학계열
2018,강원대학교,체육교육과,15,100,3.2,자연과학계열
2018,강원대학교,컴퓨터학부,123,99.2,8,자연과학계열
2018,강원대학교,한문교육과,10,100,4.7,자연과학계열
2018,강원대학교,행정.심리학부,69,98.6,8.1,자연과학계열
2018,강원대학교,화학과,29,100,5.2,자연과학계열
2018,강원대학교,화학생물공학부,69,100,6.7,자연과학계열
2018,강원대학교,환경융합학부,63,100,9.7,자연과학계열
2018,강원대학교,간호학과,65,100,7.8,자연과학계열
2018,강원대학교,건설융합학부,105,99,3.8,자연과학계열
2018,강원대학교,관광학과,37,100,9.6,자연과학계열
2018,강원대학교,글로벌인재학부,110,97.3,4.1,자연과학계열
2018,강원대학교,기계공학과,40,95,7.7,자연과학계열
2018,강원대학교,기계설계공학과,76,100,4.8,자연과학계열
2018,강원대학교,기타모집단위,0,0,0,자연과학계열
2018,강원대학교,레저스포츠학과,50,100,5,자연과학계열
2018,강원대학교,멀티디자인학과,69,100,4.4,자연과학계열
2018,강원대학교,물리치료학과,32,100,8.7,자연과학계열
2018,강원대학교,방사선학과,30,100,8.4,자연과학계열
2018,강원대학교,사회복지학과,37,100,6.5,자연과학계열
2018,강원대학교,생약자원개발학과,30,100,7.4,자연과학계열
2018,강원대학교,생활조형디자인학과,61,100,2.8,자연과학계열
2018,강원대학교,소방방재학부,99,100,5.9,자연과학계열
2018,강원대학교,식품영양학과,37,97.3,6.3,자연과학계열
2018,강원대학교,안경광학과,30,100,6.3,자연과학계열
2018,강원대학교,에너지공학부,72,100,3.6,자연과학계열
2018,강원대학교,연극영화학과,25,100,4.1,자연과학계열
2018,강원대학교,유아교육과,28,100,8,자연과학계열
2018,강원대학교,응급구조학과,30,100,10,자연과학계열
2018,강원대학교,일본어학과,21,95.2,8.3,자연과학계열
2018,강원대학교,작업치료학과,32,100,9.4,자연과학계열
2018,강원대학교,재료융합공학부,69,98.6,2.7,자연과학계열
2018,강원대학교,전기제어계측공학부,80,100,3.7,자연과학계열
2018,강원대학교,전자정보통신공학부,82,100,4,자연과학계열
2018,강원대학교,지구환경시스템공학과,60,100,5.2,자연과학계열
2018,강원대학교,치위생학과,32,100,7.1,자연과학계열
2018,강원대학교,컴퓨터・미디어・산업공학부,90,100,5,자연과학계열
2018,건국대학교,K뷰티산업융합학과,3,100,1,자연과학계열
2018,건국대학교,건축학과,85,98.8,16.1,자연과학계열
2018,건국대학교,경영학과,162,100,13.5,자연과학계열
2018,건국대학교,경제학과,80,100,9.8,자연과학계열
2018,건국대학교,교육공학과,25,100,15.6,자연과학계열
2018,건국대학교,국어국문학과,40,100,23.8,자연과학계열
2018,건국대학교,국제무역학과,55,100,12.8,자연과학계열
2018,건국대학교,글로벌비즈니스학과,28,100,19.4,자연과학계열
2018,건국대학교,기계공학부,115,100,11.9,자연과학계열
2018,건국대학교,기술경영학과,38,97.4,16.8,자연과학계열
2018,건국대학교,기술융합공학과,26,100,11.8,자연과학계열
2018,건국대학교,기타모집단위,0,0,0,자연과학계열
2018,건국대학교,동물자원과학과,49,100,11,자연과학계열
2018,건국대학교,리빙디자인학과,45,100,35,자연과학계열
2018,건국대학교,문화콘텐츠학과,27,100,29.8,자연과학계열
2018,건국대학교,물리학과,55,100,11.5,자연과학계열
2018,건국대학교,미디어커뮤니케이션학과,34,100,59.6,자연과학계열
2018,건국대학교,미래에너지공학과,40,100,15.5,자연과학계열
2018,건국대학교,부동산학과,42,100,17.2,자연과학계열
2018,건국대학교,사학과,27,100,31.8,자연과학계열
2018,건국대학교,사회환경공학부,112,100,13.8,자연과학계열
2018,건국대학교,산림조경학과,34,100,11.9,자연과학계열
2018,건국대학교,산업공학과,38,97.4,9.4,자연과학계열
2018,건국대학교,산업디자인학과,34,100,12.5,자연과학계열
2018,건국대학교,생명과학특성학과,42,95.2,21.4,자연과학계열
2018,건국대학교,생물공학과,38,100,14.8,자연과학계열
2018,건국대학교,소프트웨어학과,80,100,17.6,자연과학계열
2018,건국대학교,수의예과,69,98.6,34.6,자연과학계열
2018,건국대학교,수학과,30,96.7,18.1,자연과학계열
2018,건국대학교,수학교육과,25,100,16.3,자연과학계열
2018,건국대학교,스마트ICT융합공학과,40,100,22.1,자연과학계열
2018,건국대학교,스마트운행체공학과,40,100,14.4,자연과학계열
2018,건국대학교,시스템생명공학과,45,97.8,19.4,자연과학계열
2018,건국대학교,식량자원과학과,40,100,9.4,자연과학계열
2018,건국대학교,식품유통공학과,30,100,12.6,자연과학계열
2018,건국대학교,신산업융합학과,3,100,1,자연과학계열
2018,건국대학교,영상영화학과,60,100,24.8,자연과학계열
2018,건국대학교,영어교육과,20,100,13.3,자연과학계열
2018,건국대학교,영어영문학과,60,100,19.1,자연과학계열
2018,건국대학교,융합생명공학과,45,100,21.2,자연과학계열
2018,건국대학교,융합인재학과,38,100,19.7,자연과학계열
2018,건국대학교,음악교육과,20,100,15.3,자연과학계열
2018,건국대학교,응용통계학과,44,100,10,자연과학계열
2018,건국대학교,의상디자인학과,34,100,12.1,자연과학계열
2018,건국대학교,의생명공학과,40,100,21.6,자연과학계열
2018,건국대학교,일어교육과,22,100,8.8,자연과학계열
2018,건국대학교,전기전자공학부,195,99,13,자연과학계열
2018,건국대학교,정치외교학과,32,100,19.8,자연과학계열
2018,건국대학교,줄기세포재생공학과,43,95.3,17,자연과학계열
2018,건국대학교,중어중문학과,38,100,26.9,자연과학계열
2018,건국대학교,지리학과,28,96.4,25.9,자연과학계열
2018,건국대학교,철학과,27,100,19.1,자연과학계열
2018,건국대학교,체육교육과,38,100,15.2,자연과학계열
2018,건국대학교,축산식품생명공학과,46,100,9.2,자연과학계열
2018,건국대학교,커뮤니케이션디자인학과,39,100,13.5,자연과학계열
2018,건국대학교,컴퓨터공학과,63,100,14.7,자연과학계열
2018,건국대학교,항공우주정보시스템공학과,38,100,17.2,자연과학계열
2018,건국대학교,행정학과,58,100,14.1,자연과학계열
2018,건국대학교,현대미술학과,32,100,9.8,자연과학계열
2018,건국대학교,화장품공학과,40,100,17.1,자연과학계열
2018,건국대학교,화학공학부,160,99.4,16.1,자연과학계열
2018,건국대학교,화학과,30,100,18,자연과학계열
2018,건국대학교,환경보건과학과,34,100,13,자연과학계열
2018,건국대학교(글로컬),ICT융합공학부,270,99.6,8,자연과학계열
2018,건국대학교(글로컬),간호학과,65,100,10.7,자연과학계열
2018,건국대학교(글로컬),경찰학과,74,100,7.1,자연과학계열
2018,건국대학교(글로컬),골프산업전공,27,100,5,자연과학계열
2018,건국대학교(글로컬),국제비즈니스학부,165,98.8,8.7,자연과학계열
2018,건국대학교(글로컬),기타모집단위,0,0,0,자연과학계열
2018,건국대학교(글로컬),디자인학부,125,100,24,자연과학계열
2018,건국대학교(글로컬),문헌정보학과,40,100,7.1,자연과학계열
2018,건국대학교(글로컬),문화콘텐츠학부,145,99.3,9.6,자연과학계열
2018,건국대학교(글로컬),미디어학부,105,100,19.8,자연과학계열
2018,건국대학교(글로컬),바이오융합과학부,245,99.2,6.3,자연과학계열
2018,건국대학교(글로컬),사회복지학과,45,100,6.9,자연과학계열
2018,건국대학교(글로컬),스포츠건강학전공,48,100,11.8,자연과학계열
2018,건국대학교(글로컬),유아교육과,40,100,9.5,자연과학계열
2018,건국대학교(글로컬),조형예술학과,55,100,14.4,자연과학계열
2018,건국대학교(글로컬),친환경과학부,100,100,8.4,자연과학계열
2018,건양대학교,국방경찰행정학부,55,100,5.5,자연과학계열
2018,건양대학교,군사학과,45,100,8,자연과학계열
2018,건양대학교,글로벌경영학과,30,96.7,5.1,자연과학계열
